influencer name,platform,followers,likes,comments,shares,impressions,clicks,conversions,campaign cost,revenue,content type,campaign date
RajTravel07,YouTube,0.0,44241.0,0.0,17397.0,3841366.0,58782.0,1745.0,0.0,2707440.0,story+reel,2025-01-08
KaranFitness.xo,YouTube,340000.0,98677.0,3687.0,0.0,4300000.0,5135.0,1877.0,69990.0,0.0,Video,2025-12-03
SnehaDance.xo,Tiktok,0.0,61196.0,1601.0,0.0,5440441.0,0.0,0.0,82056.5,0.0,Carousel ,2025-01-03
FitAnkit.xo,TikTok,1185000.0,119036.0,3598.0,14381.0,5380000.0,0.0,2187.0,334284.0,603501.0,shorts,2025-08-03
ArjunVlogs.xo,Linkedin,3270000.0,122739.0,5793.0,4592.0,914000.0,53691.0,2668.0,243819.0,0.0,Carousel,2025-03-02
PriyaVibesDanceee,Facebook,0.0,104557.0,5555.0,3671.0,3559379.0,43234.0,2799.0,0.0,773328.0,Story+Reel,2025-01-03
AMITCRICKETDANCEEE ,Linkedin,4160000.0,0.0,3357.0,9603.0,5711000.0,15888.0,0.0,0.0,1994552.0,Highlight,2025-01-03
TechBitArvindInsta,Instagram,2401553.0,0.0,3309.0,10059.0,7100000.0,9405.0,2748.0,161552.0,1809375.0,Carousel,2025-01-03
TANYADANCEVLOGS ,Instagram,240000.0,114588.0,1995.0,0.0,0.0,3615.0,986.0,82056.5,4258354.0,Stream Highlight,2025-04-03
ShaliniFashionFitness,Tiktok,1480000.0,0.0,87.0,11503.0,0.0,55419.0,2721.0,302485.0,1024472.0,Story+Reel,2025-04-03
SaraTravelDiariesFitness,Tiktok,558000.0,120341.0,5197.0,11524.0,3732000.0,22685.0,1703.0,0.0,0.0,NaN ,2025-04-03
TanyaDance ,YouTube,3576808.0,62030.0,3326.0,13832.0,0.0,60133.0,1384.0,21445.0,0.0,NaN ,2025-04-03
RAHULGAMER ,YouTube,0.0,71403.0,5090.0,8267.0,5100000.0,36258.0,1665.0,342077.0,2178812.0,Story,2025-04-03
ArjunVlogs,Instagram,1078063.0,79449.0,5574.0,0.0,700000.0,37481.0,0.0,0.0,0.0,Live Stream,2025-04-03
DEEPAKMOTIVATIONVLOGS ,Tiktok,0.0,77044.0,5918.0,2793.0,0.0,51195.0,0.0,74964.0,0.0,Stories,2025-04-03
MeeraBeautyVlogs,Instagram,0.0,68963.0,4976.0,8599.0,4635000.0,58157.0,2569.0,84871.0,3938757.0,shorts,2025-04-03
RituFoodQueen,Linkedin,5000000.0,9762.0,1477.0,10244.0,0.0,5551.0,757.0,340823.0,434509.0,Story+Reel,2025-04-03
ShaliniFashionQueen,Tiktok,490000.0,0.0,0.0,698.0,647000.0,40869.0,893.0,82056.5,3523201.0,Reel+Post ,2025-07-03
TechBitArvind_official,TikTok,0.0,5434.0,4719.0,3142.0,0.0,38410.0,0.0,82056.5,1885233.0,Reel ,2025-07-03
RituFood.xo,YouTube,4263206.0,121858.0,2467.0,0.0,8100000.0,57860.0,200.0,0.0,3628415.0,long video,2025-07-03
SiddharthTravel,Facebook,1033910.0,64549.0,1696.0,1055.0,0.0,60801.0,1255.0,82056.5,2044735.0,long video,2025-01-11
SnehaDanceDanceee,Instagram,790229.0,7663.0,1688.0,17858.0,4918222.0,57245.0,627.0,82056.5,1393116.0,carousel ,2025-01-03
DeepakMotivationQueen,Linkedin,4560616.0,47806.0,0.0,653.0,2094618.0,0.0,2576.0,0.0,1265993.0,Reels+Post,2025-01-03
PoojaLifestyle_official,Tiktok,101887.0,120888.0,314.0,8052.0,0.0,25595.0,0.0,0.0,1984921.0,Stories,2025-11-03
RohanFitness,Facebook,0.0,93884.0,5895.0,7920.0,5400000.0,42186.0,0.0,215693.0,0.0,story+reel,2025-03-01
RAJTRAVEL ,TikTok,2628348.0,1585.0,3059.0,7363.0,0.0,38638.0,0.0,82056.5,0.0,0,2025-03-01
GamerVikram ,YouTube,2340000.0,34412.0,2263.0,18101.0,5573000.0,34319.0,1198.0,0.0,2748518.0,Story+Reel,2025-03-01
SaraTravelDiaries,YouTube,0.0,117168.0,4673.0,13676.0,7000000.0,17829.0,0.0,0.0,4087883.0,Highlight,2025-12-03
AnanyaVlogsVlogs,Instagram,0.0,0.0,3652.0,2921.0,4219341.0,40863.0,1484.0,48976.0,1958388.0,Stream Highlight,2025-12-03
RiyaMakeupInsta,Linkedin,4967046.0,36055.0,5877.0,16131.0,6222974.0,9774.0,1762.0,82056.5,290592.0,Long Video,2025-09-03
RituFoodFitness,Tiktok,4481000.0,0.0,0.0,16964.0,5530000.0,13236.0,2791.0,0.0,403715.0,Reel ,2025-09-03
POOJALIFESTYLEQUEEN ,Instagram,1196074.0,82472.0,637.0,0.0,5700000.0,56005.0,1734.0,0.0,0.0,Highlight,2025-09-03
RiyaMakeup ,Tiktok,4980000.0,10483.0,2913.0,3750.0,0.0,0.0,2765.0,0.0,891385.0,long video,2025-09-03
RAHULGAMER ,YouTube,4303309.0,0.0,2006.0,13694.0,6500000.0,19784.0,2412.0,82056.5,0.0,Reel ,2025-09-03
TanyaDance.xo,YouTube,1921618.0,113870.0,3989.0,11246.0,4498426.0,0.0,323.0,0.0,3594101.0,0,2025-09-03
SnehaDance.xo,Facebook,4339844.0,56654.0,2194.0,0.0,0.0,49766.0,1229.0,82056.5,102465.0,Reel ,2025-09-03
SiddharthTravel07,YouTube,2901000.0,75973.0,5987.0,10796.0,0.0,0.0,133.0,0.0,0.0,Reels+Post,2025-09-03
RiyaMakeupQueen,TikTok,3482000.0,98155.0,0.0,15517.0,481227.0,8569.0,2286.0,65286.0,0.0,Story+Reel,2025-05-03
TanyaDanceFitness,YouTube,4882143.0,85097.0,0.0,10387.0,700000.0,13568.0,672.0,56992.0,0.0,Long Video,2025-05-03
FitAnkitFitness,YouTube,5029000.0,0.0,0.0,9593.0,4936842.0,36850.0,0.0,301807.0,3168617.0,reel,2025-05-03
SnehaDanceFitness,YouTube,3466000.0,0.0,3022.0,1536.0,5915617.0,51051.0,1411.0,82056.5,0.0,Reel+Post,2025-05-03
PriyaVibesFitness,TikTok,4809000.0,0.0,2102.0,15462.0,7200000.0,24053.0,2119.0,60893.0,0.0,Reel ,2025-05-03
RiyaMakeup_official,YouTube,710000.0,66648.0,249.0,9973.0,0.0,24101.0,649.0,82056.5,740675.0,long video,2025-05-03
VikramTech07,YouTube,2974000.0,29741.0,0.0,13272.0,6300000.0,38534.0,0.0,0.0,410846.0,Story,2025-05-03
GAMERVIKRAMQUEEN ,YouTube,308000.0,113122.0,4793.0,17335.0,7057000.0,9831.0,679.0,82056.5,117349.0,Live Stream,2025-09-03
NEHAFOODIE.XO ,Instagram,4177000.0,0.0,5981.0,15512.0,5667698.0,45063.0,0.0,189412.0,3043579.0,long video,2025-09-03
KaranFitness_official,YouTube,2463522.0,0.0,5669.0,7225.0,5302952.0,0.0,39.0,0.0,0.0,0,2025-08-03
GamerVikramFitness,Instagram,3170000.0,86996.0,0.0,4259.0,6859000.0,10974.0,2490.0,0.0,0.0,reel ,2025-05-03
SaraTravelDiariesVlogs,YouTube,1140000.0,81121.0,4944.0,0.0,1048810.0,0.0,1279.0,124613.0,3621055.0,Story+Reel,2025-05-03
PriyaVibes ,YouTube,2148000.0,122797.0,3225.0,0.0,6800000.0,23899.0,2454.0,194376.0,0.0,Stories,2025-05-03
SaraTravelDiaries07,YouTube,0.0,99496.0,5586.0,10086.0,6214000.0,38126.0,2209.0,0.0,0.0,Highlight,2025-09-03
SiddharthTravelFitness,YouTube,1450000.0,115222.0,2086.0,17132.0,0.0,8830.0,2349.0,0.0,3951830.0,Reel+Post,2025-01-01
MeeraBeauty ,Tiktok,1348963.0,0.0,2667.0,14753.0,1600000.0,39793.0,2134.0,28698.0,2859667.0,Video,2025-01-01
ArjunVlogs ,Youtube,2020000.0,23391.0,2326.0,7933.0,2473000.0,61503.0,1157.0,264547.0,0.0,Carousel,2025-05-03
DeepakMotivationFitness,Instagram,2470000.0,108235.0,0.0,2754.0,3245000.0,50130.0,0.0,0.0,0.0,Post,2025-05-03
ArjunVlogsVlogs,TikTok,0.0,18407.0,3315.0,1049.0,3300000.0,25436.0,2310.0,82056.5,464338.0,shorts,2025-03-03
ShaliniFashionDanceee,Youtube,1262042.0,113835.0,1698.0,0.0,4600000.0,42375.0,214.0,40485.0,0.0,Reel ,2025-03-03
KabirTech07,Instagram,2229376.0,42227.0,0.0,4545.0,7691000.0,33047.0,1790.0,0.0,0.0,Video,2025-12-03
GamerVikram ,YouTube,2069000.0,0.0,4176.0,0.0,1336131.0,55020.0,1482.0,82056.5,2811716.0,Short,2025-12-03
RituFoodFitness,Facebook,3159026.0,10629.0,110.0,10198.0,0.0,0.0,0.0,82056.5,4468326.0,Reel+Post ,2025-12-03
AmitCricket_official,Facebook,0.0,44404.0,6131.0,0.0,4711000.0,12474.0,2693.0,123315.0,2956971.0,Video,2025-01-04
SaraTravelDiaries_official,Instagram,3135145.0,120420.0,2484.0,1259.0,7789015.0,40001.0,1970.0,274011.0,0.0,Video,2025-06-03
MeeraBeautyInsta,Instagram,0.0,30586.0,618.0,13467.0,3006000.0,55027.0,2489.0,158688.0,0.0,Post,2025-06-03
PriyaVibes.xo,Instagram,4330000.0,0.0,5230.0,0.0,2539710.0,21882.0,1747.0,318698.0,0.0,Reel ,2025-06-03
RahulGamerVlogs,Youtube,3719058.0,22489.0,3685.0,0.0,1100000.0,59330.0,2520.0,82056.5,1608512.0,story+reel,2025-06-03
ARJUNVLOGS ,Instagram,4431059.0,69693.0,375.0,0.0,7284676.0,0.0,2275.0,0.0,3100895.0,Stories,2025-06-03
RiyaMakeupDanceee,Instagram,4980422.0,91885.0,4284.0,16934.0,4919344.0,37526.0,2215.0,82056.5,3071434.0,Reel ,2025-06-03
MEERABEAUTY ,Facebook,926941.0,96974.0,4719.0,8746.0,1073000.0,30808.0,1757.0,158567.0,0.0,Reel+Post,2025-06-03
MeeraBeauty,Linkedin,3990000.0,0.0,1974.0,10263.0,3900000.0,19416.0,2707.0,221006.0,0.0,Stream Highlight,2025-06-03
TECHBITARVINDFITNESS ,Instagram,190488.0,103136.0,2765.0,9327.0,2152473.0,2683.0,750.0,205247.0,0.0,Reel ,2025-09-03
PriyaVibes,YouTube,860000.0,25025.0,0.0,12011.0,7777000.0,28585.0,1905.0,12373.0,1298229.0,Video ,2025-09-03
TechBitArvindInsta,Instagram,4510000.0,64257.0,2684.0,6159.0,6300000.0,3310.0,80.0,143038.0,0.0,0,2025-09-03
SiddharthTravelVlogs,YouTube,2431167.0,9028.0,0.0,13871.0,482000.0,51902.0,2679.0,254800.0,905444.0,Post,2025-01-07
GamerVikram,Tiktok,3873000.0,113311.0,2671.0,0.0,2700000.0,8626.0,1279.0,24994.0,0.0,Reels+Post,2025-03-07
KaranFitness07,Tiktok,0.0,19987.0,0.0,5210.0,0.0,0.0,2446.0,82056.5,1779541.0,reel,2025-03-07
DeepakMotivation.xo,Facebook,2569189.0,71686.0,1609.0,6334.0,6600000.0,34398.0,0.0,82056.5,3654142.0,Post,2025-03-07
NehaFoodieQueen,Tiktok,4498314.0,73985.0,5091.0,0.0,7165000.0,47074.0,1915.0,39284.0,0.0,Stories,2025-03-07
GamerVikram07,Instagram,3519699.0,113292.0,6383.0,2845.0,864938.0,33518.0,1161.0,82056.5,4269669.0,shorts,2025-03-07
DeepakMotivation.xo,Facebook,2545500.0,21968.0,2877.0,11081.0,1300000.0,19765.0,2538.0,169043.0,2752713.0,Video,2025-01-03
RiyaMakeup ,Linkedin,1095000.0,0.0,4089.0,17469.0,0.0,51923.0,738.0,0.0,820047.0,Reel+Post,2025-01-03
RajTravel.xo,Facebook,4661000.0,38193.0,5075.0,0.0,4300000.0,12393.0,1551.0,0.0,0.0,shorts,2025-12-03
PriyaVibesQueen,TikTok,3412503.0,40217.0,279.0,10290.0,3000000.0,50490.0,2205.0,0.0,0.0,Stream Highlight,2025-12-03
ShaliniFashion,Facebook,3771000.0,68430.0,719.0,1605.0,819904.0,27270.0,932.0,337241.0,4476723.0,Stories,2025-12-03
ArjunVlogs.xo,Instagram,5039205.0,44760.0,2395.0,13637.0,0.0,57890.0,0.0,0.0,1791057.0,Highlight,2025-12-03
TanyaDanceInsta,Tiktok,1275841.0,10149.0,3816.0,8807.0,2000000.0,43479.0,0.0,249530.0,3179736.0,Video,2025-01-03
SIDDHARTHTRAVELINSTA ,Youtube,1961559.0,62344.0,3506.0,2701.0,4866451.0,32173.0,2676.0,136923.0,4241644.0,Carousell,2025-03-03
AmitCricketInsta,TikTok,1467546.0,49236.0,4671.0,2140.0,6000000.0,4566.0,2189.0,310631.0,4298677.0,Story+Reel,2025-04-03
KabirTech,YouTube,550000.0,62150.0,6212.0,0.0,5000000.0,16769.0,2762.0,82056.5,3656043.0,Carousell,2025-04-03
TechBitArvindInsta,YouTube,984000.0,118259.0,4343.0,7736.0,0.0,53679.0,2645.0,113642.0,611235.0,Video,2025-04-03
PoojaLifestyle_official,Youtube,2351184.0,70576.0,1769.0,557.0,0.0,41484.0,454.0,136328.0,2468423.0,carousel ,2025-04-03
KaranFitness.xo,YouTube,364286.0,0.0,0.0,1882.0,0.0,29111.0,1850.0,82056.5,1883362.0,Stream Highlight,2025-04-03
NehaFoodieFitness,YouTube,1504553.0,107393.0,6381.0,0.0,6000000.0,48221.0,0.0,188749.0,3678650.0,Reel ,2025-06-03
AnanyaVlogsQueen,Instagram,460000.0,17702.0,1011.0,0.0,0.0,0.0,2488.0,67175.0,3842722.0,Live Stream,2025-06-03
RituFood07,Instagram,1002911.0,82201.0,2088.0,12066.0,8036000.0,16449.0,0.0,155798.0,0.0,Reels+Post,2025-06-03
TanyaDanceQueen,Instagram,0.0,17835.0,106.0,15707.0,7275985.0,0.0,0.0,14844.0,2833362.0,Post,2025-03-01
AMITCRICKET  ,Instagram,4294244.0,100973.0,623.0,16461.0,0.0,44128.0,2403.0,240032.0,3832770.0,Reel ,2025-03-01
ArjunVlogsVlogs,Facebook,4738656.0,61277.0,3798.0,5497.0,0.0,26904.0,116.0,0.0,3857753.0,Reels+Post,2025-03-01
RahulGamer_official,TikTok,0.0,31357.0,0.0,17151.0,0.0,26016.0,0.0,223491.0,0.0,reel,2025-03-01
MansiBeautyDanceee,Instagram,4370000.0,107993.0,3245.0,17380.0,0.0,60811.0,526.0,82056.5,1878814.0,story+reel,2025-03-01
RajTravel.xo,Facebook,1500000.0,105318.0,4180.0,7956.0,6860750.0,19536.0,390.0,82056.5,2562807.0,Reels+Post ,2025-03-01
MeeraBeautyQueen,Facebook,4688000.0,0.0,0.0,11363.0,0.0,53891.0,803.0,0.0,3533776.0,carousel ,2025-03-01
ShaliniFashion,Youtube,2069999.9999999998,45927.0,1113.0,14496.0,1300000.0,12831.0,1294.0,330392.0,1430299.0,Reels+Post,2025-03-01
DEEPAKMOTIVATIONDANCEEE ,Youtube,2580000.0,108249.0,4646.0,0.0,5200000.0,27213.0,205.0,340641.0,313024.0,Story,2025-12-03
NehaFoodieQueen,Tiktok,1343203.0,72154.0,0.0,11385.0,2782000.0,51420.0,0.0,0.0,0.0,Reel ,2025-03-03
ShaliniFashionFitness,Facebook,2223000.0,21402.0,2395.0,17824.0,5388000.0,27627.0,0.0,228195.0,127869.0,long video,2025-03-03
MansiBeautyVlogs,Instagram,4704000.0,24584.0,0.0,15052.0,1800000.0,19078.0,2409.0,24467.0,2481345.0,Reel ,2025-03-03
ShaliniFashion ,Facebook,0.0,15730.0,0.0,0.0,6762381.0,13407.0,841.0,0.0,3163800.0,Reel ,2025-12-03
RajTravelFitness,YouTube,0.0,0.0,3617.0,1885.0,4938258.0,58280.0,710.0,120882.0,4335545.0,Reel  ,2025-12-03
SaraTravelDiariesFitness,Youtube,4218758.0,0.0,4082.0,5540.0,2800000.0,60354.0,895.0,201439.0,2096279.0,Long Video,2025-12-03
SaraTravelDiaries,YouTube,4775653.0,13404.0,782.0,6315.0,0.0,35452.0,2783.0,0.0,3448254.0,Reel ,2025-12-03
MansiBeautyFitness,Facebook,4597344.0,10328.0,3165.0,6922.0,5083000.0,22478.0,1635.0,0.0,1068285.0,Highlight,2025-12-03
NehaFoodie.xo,Instagram,5112566.0,124290.0,3810.0,9468.0,0.0,6209.0,2395.0,0.0,542054.0,reel,2025-12-03
RituFoodQueen,YouTube,4799000.0,119154.0,2340.0,994.0,0.0,59992.0,1734.0,274841.0,1063631.0,Long Video,2025-04-03
RIYAMAKEUP_OFFICIAL ,Facebook,4168717.0,67045.0,0.0,6191.0,5750000.0,1651.0,711.0,0.0,490182.0,Post,2025-04-03
ShaliniFashion,Facebook,3152000.0,124325.0,5298.0,9946.0,4400000.0,26451.0,467.0,0.0,3574952.0,carousel ,2025-02-03
SnehaDance ,Instagram,3800000.0,93308.0,3551.0,5241.0,7589948.0,48926.0,2380.0,53274.0,0.0,0,2025-02-03
RohanFitness07,Youtube,1307195.0,0.0,6165.0,0.0,5300000.0,27791.0,520.0,82056.5,2503670.0,Reel ,2025-03-03
DeepakMotivation07,Facebook,4903781.0,0.0,6411.0,0.0,500000.0,50784.0,1144.0,49510.0,3897114.0,Story+Reel,2025-10-03
RituFoodFitness,Youtube,4663478.0,0.0,392.0,15263.0,0.0,18273.0,16.0,19141.0,2605929.0,Live Stream,2025-10-03
NehaFoodieDanceee,Instagram,4332000.0,0.0,120.0,5337.0,5482041.0,8916.0,0.0,0.0,1726258.0,Live Stream,2025-10-03
PriyaVibesQueen,Facebook,4432520.0,70902.0,940.0,3702.0,3900000.0,0.0,1622.0,327116.0,512827.0,Story+Reel,2025-10-03
RahulGamerVlogs,Instagram,0.0,0.0,0.0,8643.0,1961000.0,23788.0,2347.0,0.0,957202.0,Reel ,2025-10-03
SaraTravelDiariesDanceee,Linkedin,1362000.0,80648.0,0.0,0.0,0.0,12243.0,1681.0,0.0,1444661.0,long video,2025-10-03
ShaliniFashionInsta,Youtube,3730000.0,66812.0,3889.0,576.0,6294000.0,46761.0,937.0,82056.5,4196358.0,Stream Highlight,2025-12-03
KabirTech.xo,Youtube,0.0,0.0,4346.0,6963.0,7700000.0,40106.0,1301.0,310991.0,1920210.0,Carousel,2025-11-03
PriyaVibes,YouTube,2920000.0,106852.0,1419.0,1197.0,5186854.0,45801.0,0.0,0.0,3562964.0,0,2025-03-09
AmitCricketFitness,Tiktok,3485000.0,120462.0,3654.0,5245.0,5983836.0,60722.0,2238.0,82056.5,1093638.0,Story,2025-05-03
VikramTech_official,TikTok,2100000.0,66232.0,0.0,6801.0,0.0,53540.0,1720.0,237216.0,138793.0,Long Video,2025-05-03
SiddharthTravelQueen,Instagram,0.0,7021.0,2060.0,11410.0,2200000.0,19701.0,0.0,82056.5,0.0,Short,2025-05-03
RajTravel07,Linkedin,2145432.0,42077.0,1273.0,11177.0,0.0,6304.0,0.0,82056.5,0.0,shorts ,2025-05-03
SARATRAVELDIARIES  ,Facebook,2466034.0,96972.0,6001.0,16291.0,3600438.0,0.0,2846.0,69719.0,2692181.0,Carousell,2025-05-03
DeepakMotivation_official,Tiktok,5080000.0,16706.0,0.0,13307.0,3023000.0,52365.0,1864.0,82056.5,2393746.0,Video,2025-05-03
PriyaVibesFitness,TikTok,4066051.0,75927.0,5734.0,13463.0,3131000.0,33874.0,1139.0,37074.0,2058815.0,Live Stream,2025-07-03
PoojaLifestyleVlogs,Facebook,3095000.0,56457.0,208.0,17883.0,0.0,53511.0,446.0,0.0,3488001.0,Stories,2025-07-03
ShaliniFashionVlogs,TikTok,0.0,12491.0,4143.0,12781.0,2293000.0,47868.0,1231.0,82056.5,291713.0,Short,2025-07-03
FitAnkit ,Youtube,3840000.0,63162.0,6086.0,1160.0,7400000.0,2635.0,2426.0,82056.5,0.0,Stories,2025-07-03
DeepakMotivation07,Tiktok,220473.0,0.0,2224.0,15907.0,4800000.0,0.0,0.0,123727.0,0.0,Reel  ,2025-07-03
MANSIBEAUTY.XO ,Instagram,3720000.0,94107.0,3953.0,15880.0,7433968.0,18401.0,0.0,328513.0,0.0,Post ,2025-07-03
SNEHADANCE_OFFICIAL ,Instagram,4977000.0,117839.0,1906.0,17035.0,3089000.0,7795.0,902.0,0.0,4208140.0,Reel+Post ,2025-07-03
PoojaLifestyleInsta,Linkedin,3670000.0,31384.0,3742.0,9949.0,0.0,9620.0,2309.0,46161.0,3392890.0,Story,2025-06-03
MansiBeauty.xo,Facebook,0.0,76572.0,1093.0,16791.0,0.0,51038.0,1078.0,82056.5,2601075.0,Video,2025-06-03
NehaFoodieInsta,YouTube,0.0,88936.0,0.0,2446.0,2054108.0,52559.0,2167.0,20546.0,1176343.0,Stories,2025-06-03
RiyaMakeupFitness,Facebook,4777967.0,48689.0,1362.0,2675.0,2122000.0,35951.0,2422.0,80783.0,4272373.0,Story+Reel,2025-06-03
GamerVikramQueen,Tiktok,865846.0,116208.0,4078.0,16476.0,1200000.0,40232.0,2675.0,144600.0,2851289.0,Story+Reel,2025-06-03
NehaFoodieInsta,Instagram,4520354.0,0.0,0.0,2418.0,3852000.0,49245.0,2708.0,0.0,0.0,Story,2025-06-03
GAMERVIKRAMFITNESS ,Facebook,3997371.0,82298.0,1119.0,4615.0,7295000.0,53762.0,0.0,82056.5,1287015.0,reel,2025-06-03
TanyaDanceVlogs,Instagram,5171223.0,72755.0,4589.0,1983.0,2722206.0,25760.0,231.0,198362.0,0.0,Reels+Post,2025-04-03
RiyaMakeupQueen,Instagram,4980000.0,55191.0,0.0,9706.0,0.0,3599.0,1998.0,21416.0,0.0,Reel ,2025-01-03
PriyaVibesVlogs,Instagram,1080000.0,116883.0,0.0,0.0,6782265.0,61457.0,2508.0,0.0,2817040.0,Video,2025-01-03
VikramTechQueen,Instagram,1310000.0,0.0,0.0,11253.0,0.0,41677.0,0.0,82056.5,4435005.0,Reel ,2025-01-03
GamerVikramFitness,Facebook,4223661.0,6877.0,2146.0,17932.0,0.0,33082.0,1634.0,299840.0,3971122.0,0,2025-08-03
PriyaVibes,YouTube,1846710.0,41158.0,0.0,0.0,5488000.0,5236.0,2749.0,82056.5,4455482.0,shorts,2025-04-03
RohanFitness,Tiktok,1301920.0,86058.0,2967.0,5573.0,3300000.0,0.0,1211.0,82056.5,4180003.0,Reel ,2025-04-03
AmitCricket,Tiktok,0.0,88825.0,1410.0,12379.0,1600000.0,38961.0,1195.0,321517.0,3331575.0,Long Video,2025-04-03
TechBitArvindVlogs,Youtube,4740191.0,10368.0,4236.0,13319.0,3300000.0,4084.0,1170.0,177870.0,1613410.0,story+reel,2025-04-03
SiddharthTravel_official,Facebook,3142286.0,46582.0,4116.0,3413.0,7340000.0,43154.0,1638.0,82056.5,0.0,Stream Highlight,2025-12-03
VikramTechInsta,Facebook,2304845.0,118842.0,0.0,7842.0,0.0,0.0,265.0,0.0,0.0,long video,2025-12-03
MeeraBeautyInsta,Facebook,2470000.0,57295.0,6479.0,16516.0,0.0,34444.0,486.0,82056.5,0.0,shorts,2025-09-03
RahulGamerFitness,Facebook,2029999.9999999998,0.0,318.0,14808.0,8500000.0,58651.0,1894.0,92498.0,0.0,Stories,2025-09-03
RiyaMakeupVlogs,Facebook,3477000.0,1367.0,3875.0,0.0,0.0,61703.0,1157.0,273341.0,2764715.0,Post,2025-09-03
SnehaDanceFitness,Linkedin,1968000.0,106492.0,1972.0,4643.0,693000.0,19716.0,2575.0,136513.0,0.0,Reel ,2025-09-03
AnanyaVlogsDanceee,Instagram,0.0,13439.0,2645.0,5901.0,1400000.0,50657.0,0.0,142134.0,25621.0,Live Stream,2025-08-03
RajTravelQueen,YouTube,256217.0,50160.0,0.0,7107.0,1541578.0,5158.0,1651.0,0.0,94802.0,Stories ,2025-08-03
KaranFitnessVlogs,Facebook,444000.0,91193.0,2221.0,0.0,1204000.0,31085.0,1677.0,24753.0,1275946.0,Live Stream,2025-10-03
SnehaDance_official,YouTube,3463443.0,12684.0,0.0,591.0,6806381.0,56211.0,2312.0,0.0,0.0,Reel+Post,2025-10-03
RajTravelDanceee,YouTube,4013000.0,52845.0,1417.0,9368.0,0.0,53317.0,2256.0,82056.5,0.0,Video ,2025-10-03
KabirTech ,Facebook,3210000.0,0.0,0.0,10212.0,4148274.0,54945.0,2628.0,228305.0,0.0,Story+Reel ,2025-10-03
TANYADANCE.XO ,Instagram,530000.0,26120.0,4106.0,17804.0,8368000.0,17581.0,1058.0,0.0,1416128.0,Video,2025-10-03
FitAnkitDanceee,YouTube,964000.0,94792.0,2699.0,18200.0,6400000.0,11709.0,0.0,82056.5,1121028.0,Live Stream ,2025-10-03
RahulGamerInsta,Tiktok,3205000.0,0.0,0.0,9380.0,0.0,6446.0,2130.0,24894.0,2230082.0,Live Stream,2025-10-03
PoojaLifestyleQueen,YouTube,0.0,70628.0,4992.0,0.0,3600000.0,15726.0,2811.0,0.0,2584986.0,Story,2025-10-03
RiyaMakeupFitness,YouTube,917000.0,97202.0,6463.0,10227.0,5978000.0,26205.0,2499.0,82056.5,863221.0,Reel ,2025-10-03
GamerVikramDanceee,Instagram,0.0,98810.0,5263.0,0.0,1900000.0,52254.0,1362.0,175653.0,2714762.0,Story,2025-04-03
RITUFOOD.XO ,Facebook,4191000.0,20567.0,5231.0,12522.0,0.0,42264.0,0.0,0.0,0.0,Reel+Post,2025-01-03
SnehaDanceInsta,Tiktok,300000.0,5001.0,231.0,14458.0,1187000.0,29688.0,2569.0,209164.0,1395851.0,Stream Highlight,2025-06-03
MansiBeautyDanceee,YouTube,780000.0,82568.0,0.0,7002.0,0.0,0.0,699.0,82056.5,746110.0,Reel+Post,2025-06-03
SnehaDance07,Tiktok,3560000.0,38776.0,1888.0,0.0,5100000.0,36449.0,0.0,82056.5,515229.0,Stories ,2025-10-03
RajTravel.xo,Instagram,2880000.0,0.0,2737.0,4103.0,2600000.0,48884.0,1019.0,214318.0,3111128.0,Long Video,2025-10-03
RahulGamer_official,TikTok,0.0,64141.0,5905.0,0.0,8383000.0,23810.0,337.0,9063.0,919284.0,Story,2025-10-03
KaranFitnessVlogs,Linkedin,2096630.0,39131.0,1577.0,2094.0,3200000.0,41937.0,1864.0,0.0,0.0,Reel ,2025-03-02
DeepakMotivation,Linkedin,0.0,109567.0,0.0,2033.0,5124000.0,14244.0,2536.0,0.0,1442595.0,Reel ,2025-03-02
POOJALIFESTYLE.XO ,Tiktok,4014000.0,0.0,2915.0,4158.0,0.0,44268.0,738.0,34496.0,2375066.0,Post,2025-11-03
RohanFitnessDanceee,Instagram,697263.0,0.0,5864.0,0.0,1900000.0,47748.0,2674.0,160146.0,3654992.0,Carousel,2025-09-03
RiyaMakeup07,Instagram,4314000.0,0.0,4788.0,8402.0,0.0,0.0,766.0,0.0,771276.0,Reel ,2025-09-03
RahulGamerInsta,Instagram,2120000.0,32670.0,3383.0,5737.0,2202000.0,32303.0,0.0,223096.0,2652613.0,Story+Reel,2025-05-03
ShaliniFashion_official,Instagram,4015000.0,21956.0,1069.0,15052.0,1100000.0,38236.0,0.0,24503.0,0.0,Live Stream,2025-09-03
MeeraBeautyFitness,Instagram,1304447.0,53468.0,0.0,8133.0,800000.0,47697.0,832.0,281831.0,320949.0,Reel+Post ,2025-07-03
SHALINIFASHION_OFFICIAL ,Facebook,4359624.0,0.0,0.0,7956.0,2842000.0,33285.0,403.0,82056.5,0.0,Story,2025-07-03
MeeraBeautyInsta,Instagram,1280000.0,123083.0,4666.0,0.0,6507000.0,0.0,2729.0,245449.0,3569519.0,0,2025-07-03
RahulGamer_official,Linkedin,104000.0,120372.0,0.0,0.0,7270000.0,37704.0,324.0,168699.0,2057593.0,Stream Highlight,2025-07-03
GamerVikramVlogs,Youtube,3258157.0,12361.0,0.0,8018.0,7350000.0,22555.0,1391.0,289794.0,1205203.0,story+reel,2025-01-04
