INFLUENCER NAME,PLATFORM,FOLLOWERS,LIKES,COMMENTS,SHARES,IMPRESSIONS,CLICKS,CONVERSIONS,CAMPAIGN COST,REVENUE,CONTENT TYPE,CAMPAIGN DATE,ENGAGEMENT_RATE,ROI,CONVERSION_RATE,INFLUENCER_SCORE,INFLUENCER_TYPE
RAHULGAMER ,YouTube,4303309.0,0.0,2006.0,13694.0,6500000.0,19784.0,2412.0,82056.5,0.0,Reel ,2025-09-03,200600.3182202347,-100.0,12.191670036393043,80180.12728809389,0
SnehaDance.xo,Facebook,4339844.0,56654.0,2194.0,0.0,0.0,49766.0,1229.0,82056.5,102465.0,Reel ,2025-09-03,5884800.0,10246400.0,2.469557529236828,8501760.0,1
RiyaMakeupQueen,TikTok,3482000.0,98155.0,0.0,15517.0,481227.0,8569.0,2286.0,65286.0,0.0,Story+Reel,2025-05-03,9815500.445634693,-100.0,26.677558641615125,3926140.178253877,0
TanyaDanceFitness,YouTube,4882143.0,85097.0,0.0,10387.0,700000.0,13568.0,672.0,56992.0,0.0,Long Video,2025-05-03,8509700.212754931,-100.0,4.952830188679245,3403820.085101973,0
FitAnkitFitness,YouTube,5029000.0,0.0,0.0,9593.0,4936842.0,36850.0,0.0,301807.0,3168617.0,reel,2025-05-03,0.1907536289520779,316861600.0,0.0,190116960.07630143,1
SnehaDanceFitness,YouTube,3466000.0,0.0,3022.0,1536.0,5915617.0,51051.0,1411.0,82056.5,0.0,Reel+Post,2025-05-03,302200.0443162146,-100.0,2.763902763902764,120820.01772648584,0
PriyaVibesFitness,TikTok,4809000.0,0.0,2102.0,15462.0,7200000.0,24053.0,2119.0,60893.0,0.0,Reel ,2025-05-03,210200.321522146,-100.0,8.809711886251195,84020.1286088584,0
RiyaMakeup_official,YouTube,710000.0,66648.0,249.0,9973.0,0.0,24101.0,649.0,82056.5,740675.0,long video,2025-05-03,6689701.404647887,74067400.0,2.692834322227293,47116320.56185915,1
GAMERVIKRAMQUEEN ,YouTube,308000.0,113122.0,4793.0,17335.0,7057000.0,9831.0,679.0,82056.5,117349.0,Live Stream,2025-09-03,11791505.628246753,11734800.0,6.906723629335774,11757482.2512987,1
NEHAFOODIE.XO ,Instagram,4177000.0,0.0,5981.0,15512.0,5667698.0,45063.0,0.0,189412.0,3043579.0,long video,2025-09-03,598100.3713670098,304357800.0,0.0,182853920.1485468,1
SaraTravelDiariesVlogs,YouTube,1140000.0,81121.0,4944.0,0.0,1048810.0,0.0,1279.0,124613.0,3621055.0,Story+Reel,2025-05-03,8606500.0,362105400.0,inf,220705840.0,1
PriyaVibes ,YouTube,2148000.0,122797.0,3225.0,0.0,6800000.0,23899.0,2454.0,194376.0,0.0,Stories,2025-05-03,12602200.0,-100.0,10.26821205908197,5040820.0,0
MeeraBeauty ,Tiktok,1348963.0,0.0,2667.0,14753.0,1600000.0,39793.0,2134.0,28698.0,2859667.0,Video,2025-01-01,266701.0936549038,285966600.0,5.362752242856784,171686640.43746197,1
ArjunVlogs ,Youtube,2020000.0,23391.0,2326.0,7933.0,2473000.0,61503.0,1157.0,264547.0,0.0,Carousel,2025-05-03,2571700.3927227724,-100.0,1.8812090467131684,1028620.1570891092,0
ArjunVlogsVlogs,TikTok,0.0,18407.0,3315.0,1049.0,3300000.0,25436.0,2310.0,82056.5,464338.0,shorts,2025-03-03,inf,46433700.0,9.081616606384651,inf,1
ShaliniFashionDanceee,Youtube,1262042.0,113835.0,1698.0,0.0,4600000.0,42375.0,214.0,40485.0,0.0,Reel ,2025-03-03,11553300.0,-100.0,0.5050147492625369,4621260.0,0
GamerVikram ,YouTube,2069000.0,0.0,4176.0,0.0,1336131.0,55020.0,1482.0,82056.5,2811716.0,Short,2025-12-03,417600.0,281171500.0,2.693565976008724,168869940.0,1
SaraTravelDiaries_official,Instagram,3135145.0,120420.0,2484.0,1259.0,7789015.0,40001.0,1970.0,274011.0,0.0,Video,2025-06-03,12290400.040157633,-100.0,4.924876878078048,4916100.016063053,0
MeeraBeautyInsta,Instagram,0.0,30586.0,618.0,13467.0,3006000.0,55027.0,2489.0,158688.0,0.0,Post,2025-06-03,inf,-100.0,4.52323404873971,inf,0
PriyaVibes.xo,Instagram,4330000.0,0.0,5230.0,0.0,2539710.0,21882.0,1747.0,318698.0,0.0,Reel ,2025-06-03,523000.0,-100.0,7.983730920391189,209140.0,0
RahulGamerVlogs,Youtube,3719058.0,22489.0,3685.0,0.0,1100000.0,59330.0,2520.0,82056.5,1608512.0,story+reel,2025-06-03,2617400.0,160851100.0,4.247429630878139,97557620.0,1
RiyaMakeupDanceee,Instagram,4980422.0,91885.0,4284.0,16934.0,4919344.0,37526.0,2215.0,82056.5,3071434.0,Reel ,2025-06-03,9616900.340011347,307143300.0,5.902574215210787,188132740.1360045,1
MEERABEAUTY ,Facebook,926941.0,96974.0,4719.0,8746.0,1073000.0,30808.0,1757.0,158567.0,0.0,Reel+Post,2025-06-03,10169300.943533624,-100.0,5.703064139184627,4067660.37741345,0
MeeraBeauty,Linkedin,3990000.0,0.0,1974.0,10263.0,3900000.0,19416.0,2707.0,221006.0,0.0,Stream Highlight,2025-06-03,197400.25721804512,-100.0,13.942109600329625,78900.10288721806,0
TECHBITARVINDFITNESS ,Instagram,190488.0,103136.0,2765.0,9327.0,2152473.0,2683.0,750.0,205247.0,0.0,Reel ,2025-09-03,10590104.896371424,-100.0,27.95378307864331,4235981.95854857,0
PriyaVibes,YouTube,860000.0,25025.0,0.0,12011.0,7777000.0,28585.0,1905.0,12373.0,1298229.0,Video ,2025-09-03,2502501.3966279067,129822800.0,6.664334441140459,78894680.55865116,1
TechBitArvindInsta,Instagram,4510000.0,64257.0,2684.0,6159.0,6300000.0,3310.0,80.0,143038.0,0.0,0,2025-09-03,6694100.136563193,-100.0,2.416918429003021,2677580.0546252774,0
SiddharthTravelVlogs,YouTube,2431167.0,9028.0,0.0,13871.0,482000.0,51902.0,2679.0,254800.0,905444.0,Post,2025-01-07,902800.5705490408,90544300.0,5.161650803437247,54687700.22821961,1
GamerVikram,Tiktok,3873000.0,113311.0,2671.0,0.0,2700000.0,8626.0,1279.0,24994.0,0.0,Reels+Post,2025-03-07,11598200.0,-100.0,14.827266403895202,4639220.0,0
KaranFitness07,Tiktok,0.0,19987.0,0.0,5210.0,0.0,0.0,2446.0,82056.5,1779541.0,reel,2025-03-07,inf,177954000.0,inf,inf,1
DeepakMotivation.xo,Facebook,2569189.0,71686.0,1609.0,6334.0,6600000.0,34398.0,0.0,82056.5,3654142.0,Post,2025-03-07,7329500.246536943,365414100.0,0.0,222180260.0986148,1
NehaFoodieQueen,Tiktok,4498314.0,73985.0,5091.0,0.0,7165000.0,47074.0,1915.0,39284.0,0.0,Stories,2025-03-07,7907600.0,-100.0,4.068063049666482,3162980.0,0
GamerVikram07,Instagram,3519699.0,113292.0,6383.0,2845.0,864938.0,33518.0,1161.0,82056.5,4269669.0,shorts,2025-03-07,11967500.080830775,426966800.0,3.463810489886032,260967080.0323323,1
DeepakMotivation.xo,Facebook,2545500.0,21968.0,2877.0,11081.0,1300000.0,19765.0,2538.0,169043.0,2752713.0,Video,2025-01-03,2484500.4353172267,275271200.0,12.8408803440425,166156520.1741269,1
ShaliniFashion,Facebook,3771000.0,68430.0,719.0,1605.0,819904.0,27270.0,932.0,337241.0,4476723.0,Stories,2025-12-03,6914900.042561654,447672200.0,3.4176751008434176,271369280.01702464,1
TanyaDanceInsta,Tiktok,1275841.0,10149.0,3816.0,8807.0,2000000.0,43479.0,0.0,249530.0,3179736.0,Video,2025-01-03,1396500.6902897777,317973500.0,0.0,191342700.27611592,1
SIDDHARTHTRAVELINSTA ,Youtube,1961559.0,62344.0,3506.0,2701.0,4866451.0,32173.0,2676.0,136923.0,4241644.0,Carousell,2025-03-03,6585000.137696597,424164300.0,8.317533335405464,257132580.05507863,1
AmitCricketInsta,TikTok,1467546.0,49236.0,4671.0,2140.0,6000000.0,4566.0,2189.0,310631.0,4298677.0,Story+Reel,2025-04-03,5390700.1458216645,429867600.0,47.9413053000438,260076840.05832863,1
KabirTech,YouTube,550000.0,62150.0,6212.0,0.0,5000000.0,16769.0,2762.0,82056.5,3656043.0,Carousell,2025-04-03,6836200.0,365604200.0,16.47086886516787,222097000.0,1
TechBitArvindInsta,YouTube,984000.0,118259.0,4343.0,7736.0,0.0,53679.0,2645.0,113642.0,611235.0,Video,2025-04-03,12260200.78617886,61123400.0,4.927439035749549,41578120.31447154,1
PoojaLifestyle_official,Youtube,2351184.0,70576.0,1769.0,557.0,0.0,41484.0,454.0,136328.0,2468423.0,carousel ,2025-04-03,7234500.023690192,246842200.0,1.094397840131135,150999120.00947607,1
KaranFitness.xo,YouTube,364286.0,0.0,0.0,1882.0,0.0,29111.0,1850.0,82056.5,1883362.0,Stream Highlight,2025-04-03,0.5166270457827092,188336100.0,6.35498608773316,113001660.20665082,1
NehaFoodieFitness,YouTube,1504553.0,107393.0,6381.0,0.0,6000000.0,48221.0,0.0,188749.0,3678650.0,Reel ,2025-06-03,11377400.0,367864900.0,0.0,225269900.0,1
AnanyaVlogsQueen,Instagram,460000.0,17702.0,1011.0,0.0,0.0,0.0,2488.0,67175.0,3842722.0,Live Stream,2025-06-03,1871300.0,384272100.0,inf,231311780.0,1
RituFood07,Instagram,1002911.0,82201.0,2088.0,12066.0,8036000.0,16449.0,0.0,155798.0,0.0,Reels+Post,2025-06-03,8428901.203097783,-100.0,0.0,3371500.481239113,0
AMITCRICKET  ,Instagram,4294244.0,100973.0,623.0,16461.0,0.0,44128.0,2403.0,240032.0,3832770.0,Reel ,2025-03-01,10159600.383327076,383276900.0,5.445522117476432,234029980.15333083,1
RahulGamer_official,TikTok,0.0,31357.0,0.0,17151.0,0.0,26016.0,0.0,223491.0,0.0,reel,2025-03-01,inf,-100.0,0.0,inf,0
MansiBeautyDanceee,Instagram,4370000.0,107993.0,3245.0,17380.0,0.0,60811.0,526.0,82056.5,1878814.0,story+reel,2025-03-01,11123800.39771167,187881300.0,0.8649750867441747,117178300.15908466,1
RajTravel.xo,Facebook,1500000.0,105318.0,4180.0,7956.0,6860750.0,19536.0,390.0,82056.5,2562807.0,Reels+Post ,2025-03-01,10949800.5304,256280600.0,1.996314496314496,158148280.21216,1
ShaliniFashion,Youtube,2070000.0,45927.0,1113.0,14496.0,1300000.0,12831.0,1294.0,330392.0,1430299.0,Reels+Post,2025-03-01,4704000.700289855,143029800.0,10.084950510482424,87699480.28011595,1
DEEPAKMOTIVATIONDANCEEE ,Youtube,2580000.0,108249.0,4646.0,0.0,5200000.0,27213.0,205.0,340641.0,313024.0,Story,2025-12-03,11289500.0,31302300.0,0.7533164296475949,23297180.0,1
ShaliniFashionFitness,Facebook,2223000.0,21402.0,2395.0,17824.0,5388000.0,27627.0,0.0,228195.0,127869.0,long video,2025-03-03,2379700.8017993704,12786800.0,0.0,8623960.320719749,1
MansiBeautyVlogs,Instagram,4704000.0,24584.0,0.0,15052.0,1800000.0,19078.0,2409.0,24467.0,2481345.0,Reel ,2025-03-03,2458400.319982993,248134400.0,12.627109759932903,149864000.1279932,1
RajTravelFitness,YouTube,0.0,0.0,3617.0,1885.0,4938258.0,58280.0,710.0,120882.0,4335545.0,Reel  ,2025-12-03,inf,433554400.0,1.2182566918325326,inf,1
SaraTravelDiariesFitness,Youtube,4218758.0,0.0,4082.0,5540.0,2800000.0,60354.0,895.0,201439.0,2096279.0,Long Video,2025-12-03,408200.1313182695,209627800.0,1.4829174536898964,125939960.05252732,1
RituFoodQueen,YouTube,4799000.0,119154.0,2340.0,994.0,0.0,59992.0,1734.0,274841.0,1063631.0,Long Video,2025-04-03,12149400.02071265,106363000.0,2.8903853847179626,68677560.00828506,1
SnehaDance ,Instagram,3800000.0,93308.0,3551.0,5241.0,7589948.0,48926.0,2380.0,53274.0,0.0,0,2025-02-03,9685900.137921054,-100.0,4.864489228630994,3874300.055168422,0
RohanFitness07,Youtube,1307195.0,0.0,6165.0,0.0,5300000.0,27791.0,520.0,82056.5,2503670.0,Reel ,2025-03-03,616500.0,250366900.0,1.8711093519484725,150466740.0,1
DeepakMotivation07,Facebook,4903781.0,0.0,6411.0,0.0,500000.0,50784.0,1144.0,49510.0,3897114.0,Story+Reel,2025-10-03,641100.0,389711300.0,2.252678008821676,234083220.0,1
RituFoodFitness,Youtube,4663478.0,0.0,392.0,15263.0,0.0,18273.0,16.0,19141.0,2605929.0,Live Stream,2025-10-03,39200.32728791687,260592800.0,0.0875608821758879,156371360.13091516,1
PriyaVibesQueen,Facebook,4432520.0,70902.0,940.0,3702.0,3900000.0,0.0,1622.0,327116.0,512827.0,Story+Reel,2025-10-03,7184200.083519082,51282600.0,inf,33643240.03340764,1
ShaliniFashionInsta,Youtube,3730000.0,66812.0,3889.0,576.0,6294000.0,46761.0,937.0,82056.5,4196358.0,Stream Highlight,2025-12-03,7070100.015442358,419635700.0,2.0038065909625544,254609460.00617692,1
KabirTech.xo,Youtube,0.0,0.0,4346.0,6963.0,7700000.0,40106.0,1301.0,310991.0,1920210.0,Carousel,2025-11-03,inf,192020900.0,3.2439036553134195,inf,1
AmitCricketFitness,Tiktok,3485000.0,120462.0,3654.0,5245.0,5983836.0,60722.0,2238.0,82056.5,1093638.0,Story,2025-05-03,12411600.15050215,109363700.0,3.6856493527881167,70582860.06020086,1
VikramTech_official,TikTok,2100000.0,66232.0,0.0,6801.0,0.0,53540.0,1720.0,237216.0,138793.0,Long Video,2025-05-03,6623200.323857143,13879200.0,3.212551363466567,10976800.129542856,1
SiddharthTravelQueen,Instagram,0.0,7021.0,2060.0,11410.0,2200000.0,19701.0,0.0,82056.5,0.0,Short,2025-05-03,inf,-100.0,0.0,inf,0
RajTravel07,Linkedin,2145432.0,42077.0,1273.0,11177.0,0.0,6304.0,0.0,82056.5,0.0,shorts ,2025-05-03,4335000.520967339,-100.0,0.0,1733940.2083869358,0
SARATRAVELDIARIES  ,Facebook,2466034.0,96972.0,6001.0,16291.0,3600438.0,0.0,2846.0,69719.0,2692181.0,Carousell,2025-05-03,10297300.660615385,269218000.0,inf,165649720.26424617,1
DeepakMotivation_official,Tiktok,5080000.0,16706.0,0.0,13307.0,3023000.0,52365.0,1864.0,82056.5,2393746.0,Video,2025-05-03,1670600.261948819,239374500.0,3.5596295235367137,144292940.10477954,1
PriyaVibesFitness,TikTok,4066051.0,75927.0,5734.0,13463.0,3131000.0,33874.0,1139.0,37074.0,2058815.0,Live Stream,2025-07-03,8166100.331107506,205881400.0,3.362460884454153,126795280.132443,1
ShaliniFashionVlogs,TikTok,0.0,12491.0,4143.0,12781.0,2293000.0,47868.0,1231.0,82056.5,291713.0,Short,2025-07-03,inf,29171200.0,2.571655385643854,inf,1
FitAnkit ,Youtube,3840000.0,63162.0,6086.0,1160.0,7400000.0,2635.0,2426.0,82056.5,0.0,Stories,2025-07-03,6924800.030208334,-100.0,92.06831119544592,2769860.012083334,0
MANSIBEAUTY.XO ,Instagram,3720000.0,94107.0,3953.0,15880.0,7433968.0,18401.0,0.0,328513.0,0.0,Post ,2025-07-03,9806000.42688172,-100.0,0.0,3922340.170752689,0
PoojaLifestyleInsta,Linkedin,3670000.0,31384.0,3742.0,9949.0,0.0,9620.0,2309.0,46161.0,3392890.0,Story,2025-06-03,3512600.2710899184,339288900.0,24.002079002079,204978380.108436,1
MansiBeauty.xo,Facebook,0.0,76572.0,1093.0,16791.0,0.0,51038.0,1078.0,82056.5,2601075.0,Video,2025-06-03,inf,260107400.0,2.112151730083468,inf,1
NehaFoodieInsta,YouTube,0.0,88936.0,0.0,2446.0,2054108.0,52559.0,2167.0,20546.0,1176343.0,Stories,2025-06-03,inf,117634200.0,4.122985597138454,inf,1
RiyaMakeupFitness,Facebook,4777967.0,48689.0,1362.0,2675.0,2122000.0,35951.0,2422.0,80783.0,4272373.0,Story+Reel,2025-06-03,5005100.055986155,427237200.0,6.736947511891185,258344360.02239445,1
GamerVikramQueen,Tiktok,865846.0,116208.0,4078.0,16476.0,1200000.0,40232.0,2675.0,144600.0,2851289.0,Story+Reel,2025-06-03,12028601.902878802,285128800.0,6.648936170212766,175888720.76115152,1
GAMERVIKRAMFITNESS ,Facebook,3997371.0,82298.0,1119.0,4615.0,7295000.0,53762.0,0.0,82056.5,1287015.0,reel,2025-06-03,8341700.11545088,128701400.0,0.0,80557520.04618035,1
TanyaDanceVlogs,Instagram,5171223.0,72755.0,4589.0,1983.0,2722206.0,25760.0,231.0,198362.0,0.0,Reels+Post,2025-04-03,7734400.038346829,-100.0,0.8967391304347826,3093700.015338732,0
RiyaMakeupQueen,Instagram,4980000.0,55191.0,0.0,9706.0,0.0,3599.0,1998.0,21416.0,0.0,Reel ,2025-01-03,5519100.194899598,-100.0,55.51542095026396,2207580.0779598397,0
VikramTechQueen,Instagram,1310000.0,0.0,0.0,11253.0,0.0,41677.0,0.0,82056.5,4435005.0,Reel ,2025-01-03,0.8590076335877862,443500400.0,0.0,266100240.34360304,1
GamerVikramFitness,Facebook,4223661.0,6877.0,2146.0,17932.0,0.0,33082.0,1634.0,299840.0,3971122.0,0,2025-08-03,902300.4245605886,397112100.0,4.939241883803882,238628180.16982424,1
PriyaVibes,YouTube,1846710.0,41158.0,0.0,0.0,5488000.0,5236.0,2749.0,82056.5,4455482.0,shorts,2025-04-03,4115800.0,445548100.0,52.50190985485104,268975180.0,1
RohanFitness,Tiktok,1301920.0,86058.0,2967.0,5573.0,3300000.0,0.0,1211.0,82056.5,4180003.0,Reel ,2025-04-03,8902500.428060096,418000200.0,inf,254361120.17122403,1
AmitCricket,Tiktok,0.0,88825.0,1410.0,12379.0,1600000.0,38961.0,1195.0,321517.0,3331575.0,Long Video,2025-04-03,inf,333157400.0,3.0671697338364003,inf,1
TechBitArvindVlogs,Youtube,4740191.0,10368.0,4236.0,13319.0,3300000.0,4084.0,1170.0,177870.0,1613410.0,story+reel,2025-04-03,1460400.2809802392,161340900.0,28.64838393731636,97388700.1123921,1
SiddharthTravel_official,Facebook,3142286.0,46582.0,4116.0,3413.0,7340000.0,43154.0,1638.0,82056.5,0.0,Stream Highlight,2025-12-03,5069800.108615193,-100.0,3.7957083931964593,2027860.043446077,0
MeeraBeautyInsta,Facebook,2470000.0,57295.0,6479.0,16516.0,0.0,34444.0,486.0,82056.5,0.0,shorts,2025-09-03,6377400.668663967,-100.0,1.4109859482057834,2550900.2674655872,0
RahulGamerFitness,Facebook,2030000.0,0.0,318.0,14808.0,8500000.0,58651.0,1894.0,92498.0,0.0,Stories,2025-09-03,31800.72945812808,-100.0,3.2292714531721542,12660.291783251232,0
RiyaMakeupVlogs,Facebook,3477000.0,1367.0,3875.0,0.0,0.0,61703.0,1157.0,273341.0,2764715.0,Post,2025-09-03,524200.0,276471400.0,1.8751114208385329,166092520.0,1
SnehaDanceFitness,Linkedin,1968000.0,106492.0,1972.0,4643.0,693000.0,19716.0,2575.0,136513.0,0.0,Reel ,2025-09-03,10846400.235924795,-100.0,13.060458510854128,4338500.094369919,0
AnanyaVlogsDanceee,Instagram,0.0,13439.0,2645.0,5901.0,1400000.0,50657.0,0.0,142134.0,25621.0,Live Stream,2025-08-03,inf,2562000.0,0.0,inf,1
KaranFitnessVlogs,Facebook,444000.0,91193.0,2221.0,0.0,1204000.0,31085.0,1677.0,24753.0,1275946.0,Live Stream,2025-10-03,9341400.0,127594500.0,5.394884992761782,80293260.0,1
RajTravelDanceee,YouTube,4013000.0,52845.0,1417.0,9368.0,0.0,53317.0,2256.0,82056.5,0.0,Video ,2025-10-03,5426200.233441316,-100.0,4.23129583434927,2170420.093376526,0
KabirTech ,Facebook,3210000.0,0.0,0.0,10212.0,4148274.0,54945.0,2628.0,228305.0,0.0,Story+Reel ,2025-10-03,0.3181308411214953,-100.0,4.782964782964784,-59.8727476635514,0
FitAnkitDanceee,YouTube,964000.0,94792.0,2699.0,18200.0,6400000.0,11709.0,0.0,82056.5,1121028.0,Live Stream ,2025-10-03,9749101.887966804,112102700.0,0.0,71161260.75518672,1
RahulGamerInsta,Tiktok,3205000.0,0.0,0.0,9380.0,0.0,6446.0,2130.0,24894.0,2230082.0,Live Stream,2025-10-03,0.2926677067082683,223008100.0,33.0437480608129,133804860.11706708,1
RiyaMakeupFitness,YouTube,917000.0,97202.0,6463.0,10227.0,5978000.0,26205.0,2499.0,82056.5,863221.0,Reel ,2025-10-03,10366501.115267174,86322000.0,9.536348025186031,55939800.44610687,1
SnehaDanceInsta,Tiktok,300000.0,5001.0,231.0,14458.0,1187000.0,29688.0,2569.0,209164.0,1395851.0,Stream Highlight,2025-06-03,523204.8193333333,139585000.0,8.653327943950417,83960281.92773333,1
MansiBeautyDanceee,YouTube,780000.0,82568.0,0.0,7002.0,0.0,0.0,699.0,82056.5,746110.0,Reel+Post,2025-06-03,8256800.897692309,74610900.0,inf,48069260.359076925,1
SnehaDance07,Tiktok,3560000.0,38776.0,1888.0,0.0,5100000.0,36449.0,0.0,82056.5,515229.0,Stories ,2025-10-03,4066400.0,51522800.0,0.0,32540240.0,1
RajTravel.xo,Instagram,2880000.0,0.0,2737.0,4103.0,2600000.0,48884.0,1019.0,214318.0,3111128.0,Long Video,2025-10-03,273700.1424652777,311112700.0,2.08452663448163,186777100.0569861,1
POOJALIFESTYLE.XO ,Tiktok,4014000.0,0.0,2915.0,4158.0,0.0,44268.0,738.0,34496.0,2375066.0,Post,2025-11-03,291500.10358744394,237506500.0,1.6671184602873406,142620500.04143497,1
RohanFitnessDanceee,Instagram,697263.0,0.0,5864.0,0.0,1900000.0,47748.0,2674.0,160146.0,3654992.0,Carousel,2025-09-03,586400.0,365499100.0,5.600234564798526,219534020.0,1
RahulGamerInsta,Instagram,2120000.0,32670.0,3383.0,5737.0,2202000.0,32303.0,0.0,223096.0,2652613.0,Story+Reel,2025-05-03,3605300.270613208,265261200.0,0.0,160598840.10824528,1
ShaliniFashion_official,Instagram,4015000.0,21956.0,1069.0,15052.0,1100000.0,38236.0,0.0,24503.0,0.0,Live Stream,2025-09-03,2302500.374894147,-100.0,0.0,920940.1499576588,0
MeeraBeautyFitness,Instagram,1304447.0,53468.0,0.0,8133.0,800000.0,47697.0,832.0,281831.0,320949.0,Reel+Post ,2025-07-03,5346800.623482594,32094800.0,1.744344508040338,21395600.24939304,1
SHALINIFASHION_OFFICIAL ,Facebook,4359624.0,0.0,0.0,7956.0,2842000.0,33285.0,403.0,82056.5,0.0,Story,2025-07-03,0.1824928021315599,-100.0,1.2107555956136398,-59.92700287914737,0
MeeraBeautyInsta,Instagram,1280000.0,123083.0,4666.0,0.0,6507000.0,0.0,2729.0,245449.0,3569519.0,0,2025-07-03,12774900.0,356951800.0,inf,219281040.0,1
RahulGamer_official,Linkedin,104000.0,120372.0,0.0,0.0,7270000.0,37704.0,324.0,168699.0,2057593.0,Stream Highlight,2025-07-03,12037200.0,205759200.0,0.859325270528326,128270400.0,1
GamerVikramVlogs,Youtube,3258157.0,12361.0,0.0,8018.0,7350000.0,22555.0,1391.0,289794.0,1205203.0,story+reel,2025-01-04,1236100.246090044,120520200.0,6.1671469740634,72806560.09843601,1
AmitCricket_official,Linkedin,1640000.0,102002.0,3306.0,0.0,0.0,61863.0,2689.0,82056.5,2624095.0,story+reel,2025-01-04,10530800.0,262409400.0,4.346701582529136,161657960.0,1
KabirTech,Instagram,3140283.0,65337.0,0.0,14301.0,0.0,51451.0,1006.0,232885.0,194470.0,Live Stream,2025-03-04,6533700.455404815,19446900.0,1.955258401197256,14281620.182161927,1
AmitCricketFitness,Facebook,330000.0,27242.0,5314.0,9038.0,3935000.0,17660.0,2525.0,135616.0,578563.0,Stories,2025-06-03,3255602.738787879,57856200.0,14.297848244620612,36015961.095515154,1
FitAnkit07,Facebook,2770000.0,0.0,4887.0,15177.0,6229057.0,42449.0,87.0,44421.0,471043.0,long video ,2025-06-03,488700.5479061372,47104200.0,0.204951824542392,28458000.219162457,1
PriyaVibes07,Facebook,468157.0,36645.0,2782.0,0.0,6959906.0,42938.0,2111.0,275034.0,238265.0,Carousel,2025-06-03,3942700.0,23826400.0,4.916391075504215,15872920.0,1
AmitCricket.xo,Tiktok,1490000.0,0.0,141.0,10486.0,2600000.0,49951.0,1745.0,39308.0,4218714.0,Story+Reel,2025-01-08,14100.703758389262,421871300.0,3.4934235550839827,253128420.28150332,1
MansiBeautyDanceee,Facebook,4540000.0,91811.0,145.0,9225.0,4900000.0,8085.0,1651.0,82056.5,4312994.0,carousel ,2025-11-03,9195600.203193834,431299300.0,20.42053184910328,262457820.08127752,1
ShaliniFashion_official,Instagram,1170000.0,30423.0,0.0,3043.0,2870643.0,7525.0,320.0,82056.5,2825206.0,Carousell,2025-11-03,3042300.26008547,282520500.0,4.25249169435216,170729220.1040342,1
PoojaLifestyleDanceee,Instagram,180000.0,98957.0,6376.0,1609.0,0.0,19718.0,1122.0,82056.5,0.0,story+reel,2025-07-03,10533300.893888889,-100.0,5.690232275078609,4213260.357555556,0
AmitCricketFitness,Facebook,0.0,0.0,5670.0,957.0,2232084.0,15953.0,637.0,280182.0,2483130.0,Reel ,2025-11-03,inf,248312900.0,3.9929793769197017,inf,1
RAJTRAVELDANCEEE ,YouTube,309990.0,0.0,0.0,2954.0,2500000.0,17092.0,1919.0,32803.0,4376708.0,Carousell,2025-11-03,0.952933965611794,437670700.0,11.22747484203136,262602420.3811736,1
SiddharthTravelFitness,Instagram,217000.0,94376.0,2495.0,2247.0,0.0,56348.0,2272.0,300411.0,1058038.0,Reel ,2025-04-03,9687101.03548387,105803700.0,4.032086320721232,67357060.41419354,1
PriyaVibes.xo,Youtube,1955781.0,87450.0,5264.0,8559.0,1730000.0,44087.0,19.0,82056.5,0.0,Highlight,2025-03-12,9271400.437625686,-100.0,0.0430966044412185,3708500.1750502745,0
VikramTech_official,Facebook,66121.0,0.0,3704.0,10790.0,3136333.0,21465.0,1990.0,82056.5,3008173.0,Reel ,2025-03-03,370416.3185674748,300817200.0,9.270906126252038,180638486.527427,1
AmitCricket07,Instagram,2785716.0,64446.0,0.0,0.0,4983116.0,23669.0,1675.0,82056.5,925650.0,shorts,2025-03-03,6444600.0,92564900.0,7.076767079302041,58116780.0,1
PriyaVibes,Tiktok,5143647.0,89153.0,5843.0,18345.0,5035000.0,22274.0,2413.0,82368.0,2022895.0,Carousel,2025-03-03,9499600.356653556,202289400.0,10.833258507677112,125173480.14266142,1
PoojaLifestyle ,Instagram,3725795.0,97616.0,3098.0,5721.0,2700000.0,48468.0,2044.0,313532.0,4225952.0,Stream Highlight ,2025-03-03,10071400.15355112,422595100.0,4.217215482380127,257585620.06142044,1
KaranFitnessInsta,YouTube,2450000.0,23583.0,2156.0,373.0,1624981.0,59170.0,2197.0,103609.0,0.0,carousel ,2025-03-03,2573900.01522449,-100.0,3.7130302518167992,1029500.006089796,0
SiddharthTravel ,Instagram,407693.0,0.0,5840.0,11256.0,2614000.0,54449.0,697.0,151096.0,0.0,Highlight,2025-03-03,584002.7609009721,-100.0,1.2800969714778967,233541.1043603888,0
RohanFitness ,Tiktok,3409000.0,33293.0,5727.0,4129.0,1828000.0,4841.0,0.0,213326.0,3004977.0,Live Stream,2025-01-12,3902000.121120564,300497600.0,0.0,181859360.04844823,1
RiyaMakeupQueen,Linkedin,2963775.0,110527.0,575.0,6947.0,3300000.0,47323.0,182.0,229814.0,3760959.0,Carousell,2025-01-12,11110200.23439701,376095800.0,0.3845910022610569,230101560.0937588,1
AmitCricketFitness,TikTok,2123310.0,58640.0,0.0,7402.0,7757135.0,0.0,2604.0,82056.5,3541465.0,Story,2025-12-03,5864000.348606657,354146400.0,inf,214833440.13944265,1
